system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.25235,0.1541,0.0534,0.07765,0.08,0.14405,0.2112,0.24073334,0.2662,0.26916668,0.3459166364993221,0.54834956,0.5378394,-0.54834956,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.25235,0.1541,0.0622,0.091125,0.104,0.14405,0.2112,0.24073334,0.25573334,0.26916668,0.2684152219618076,0.47456938,0.42179394,-0.47456938,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.21423334,0.1452,0.06388,0.0901,0.104,0.1244,0.1752,0.1967,0.241,0.2194,0.2471318114709736,0.45575356,0.39710143,-0.45575356,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.21423334,0.1452,0.0458,0.0606,0.072,0.1244,0.1752,0.1967,0.17453334,0.2194,0.20295058569044194,0.48454776,0.41590053,-0.48454776,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2594,0.16725,0.053333335,0.08155,0.0806,0.14815,0.2097,0.2328,0.2684,0.2613,0.34726333439617074,0.5339334,0.5381089,-0.5339334,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2594,0.16725,0.061925,0.09145,0.1032,0.14815,0.2097,0.2328,0.2492,0.2613,0.2599784478772213,0.4630853,0.41430193,-0.4630853,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.26025,0.17715,0.06375,0.0942,0.1032,0.15275,0.20356667,0.2252,0.2427,0.2495,0.252027948096331,0.44078362,0.40329573,-0.44078362,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.26025,0.17715,0.058875,0.08646667,0.09355,0.15275,0.20356667,0.2252,0.224375,0.2495,0.24332970498528939,0.443661,0.41149643,-0.443661,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2594,0.16725,0.05555,0.0828,0.08654,0.14815,0.2097,0.2328,0.2484,0.2613,0.299515560735879,0.5,0.48325074,-0.5,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2594,0.16725,0.0636,0.0953,0.104,0.14815,0.2097,0.2328,0.24576,0.2613,0.25445876139204465,0.44115406,0.4053065,-0.44115406,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.26025,0.17715,0.0644,0.09555,0.1058,0.15275,0.20356667,0.2252,0.2456,0.2495,0.2501073373593945,0.43983585,0.39783722,-0.43983585,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.26025,0.17715,0.0665,0.0934,0.10515,0.15275,0.20356667,0.2252,0.24186666,0.2495,0.248753651319771,0.44283158,0.39397722,-0.44283158,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2637,0.1803,0.06215,0.08433333,0.098466665,0.150825,0.20555,0.22716667,0.2428,0.25148332,0.26386832593924364,0.48441005,0.42293417,-0.48441005,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2637,0.1803,0.065375,0.0962,0.109,0.150825,0.20555,0.22716667,0.24096666,0.25148332,0.23487394714613558,0.42936233,0.37708354,-0.42936233,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2684,0.1864,0.0636,0.0955,0.1058,0.1538,0.204675,0.2337,0.2437,0.2599,0.24598643625377808,0.43691036,0.39456365,-0.43691036,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2684,0.1864,0.0648,0.09613334,0.106,0.1538,0.204675,0.2337,0.2495,0.2599,0.25634156679461406,0.44372648,0.40365684,-0.44372648,7200,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.27245,0.18575,0.0637,0.0884,0.10075,0.1488,0.194,0.22,0.23805,0.25444,0.25150204902019613,0.4584163,0.40525383,-0.4584163,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.27245,0.18575,0.061933335,0.0868,0.0995,0.1488,0.194,0.22,0.2309,0.25444,0.24094177142409667,0.45357254,0.39769977,-0.45357254,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.27245,0.18575,0.06225,0.08676667,0.1021,0.1488,0.194,0.22,0.226975,0.25444,0.2274258659596013,0.446891,0.37947276,-0.446891,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.27245,0.18575,0.0617,0.08513334,0.1,0.1488,0.194,0.22,0.225,0.25444,0.22939987742926599,0.4509888,0.38461536,-0.4509888,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.2665,0.1805,0.0623,0.0849,0.1016,0.1461,0.197825,0.22716,0.2346,0.2579,0.2414757172192715,0.4685446,0.39559785,-0.4685446,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.2779,0.1898,0.065,0.0912,0.1042,0.1564,0.19165,0.21623333,0.23006667,0.24862,0.2300587444492966,0.43224737,0.3765457,-0.43224737,7201,"{""type"":""MultiPoint"",""coordinates"":[]}"
