system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1778,0.1086,0.0511,0.0698,0.0674,0.1086,0.1751,0.2103,0.247,0.2214,0.3540590500654519,0.55934346,0.5712468,-0.55934346,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2311,0.1442,0.0514,0.0716,0.0728,0.1308,0.2194,0.2506,0.2661,0.2797,0.36682097985398154,0.575955,0.5703747,-0.575955,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2311,0.1442,0.0517,0.0748,0.0723,0.1308,0.2194,0.2506,0.2691,0.2797,0.3741018225478599,0.56498986,0.57644993,-0.56498986,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2079,0.1212,0.0473,0.0682,0.065,0.1178,0.1986,0.2277,0.2513,0.2543,0.3620147103753131,0.5730829,0.5889978,-0.5730829,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2079,0.1212,0.044,0.0644,0.0553,0.1178,0.1986,0.2277,0.2276,0.2543,0.35037415017004553,0.5589041,0.60904914,-0.5589041,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2033,0.1259,0.0458,0.0644,0.0604,0.125,0.2014,0.2243,0.2352,0.249,0.3484570602802642,0.57009345,0.59133965,-0.57009345,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2033,0.1259,0.0492,0.0719,0.072,0.125,0.2014,0.2243,0.2521,0.249,0.34236939411363454,0.5561728,0.5556927,-0.5561728,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2033,0.1259,0.0492,0.0719,0.072,0.125,0.2014,0.2243,0.2521,0.249,0.34236939411363454,0.5561728,0.5556927,-0.5561728,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2311,0.1442,0.0586,0.0835,0.0934,0.1308,0.2194,0.2506,0.2514,0.2797,0.28783792340379094,0.50134367,0.45823663,-0.50134367,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2079,0.1212,0.0554,0.0781,0.0862,0.1178,0.1986,0.2277,0.2409,0.2543,0.2880604734095376,0.5103448,0.47294405,-0.5103448,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.2079,0.1212,0.0527,0.0744,0.0791,0.1178,0.1986,0.2277,0.2383,0.2543,0.30205289991224454,0.52414453,0.5015753,-0.52414453,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2033,0.1259,0.0566,0.0787,0.085,0.125,0.2014,0.2243,0.2293,0.249,0.27437634152011725,0.48896107,0.4591155,-0.48896107,10200,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.2836,0.1874,0.0652,0.0826,0.1082,0.1461,0.211,0.2414,0.2216,0.2702,0.20516717128561512,0.45693624,0.34384474,-0.45693624,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.2601,0.1685,0.0621,0.0808,0.0996,0.134,0.1841,0.2066,0.2233,0.2327,0.22820350629550692,0.46859586,0.38309073,-0.46859586,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.2601,0.1685,0.0622,0.0799,0.1006,0.134,0.1841,0.2066,0.2094,0.2327,0.2020052030201821,0.44763222,0.35096776,-0.44763222,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.26,0.1708,0.0614,0.0803,0.1024,0.1379,0.173,0.191,0.204,0.2215,0.1870535389612951,0.43510374,0.33159268,-0.43510374,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.26,0.1708,0.0659,0.0871,0.1084,0.1379,0.173,0.191,0.2104,0.2215,0.18660128787553312,0.41445377,0.3199498,-0.41445377,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.2686,0.1682,0.0596,0.0796,0.0997,0.1348,0.2132,0.2401,0.2188,0.2744,0.2173357645955955,0.46648794,0.37394035,-0.46648794,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.2601,0.1685,0.0608,0.0786,0.0994,0.134,0.1841,0.2066,0.2098,0.2327,0.20441417381644017,0.45492375,0.35705048,-0.45492375,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.2601,0.1685,0.0589,0.0797,0.0966,0.134,0.1841,0.2066,0.2028,0.2327,0.1980382635444427,0.4357522,0.35470942,-0.4357522,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.26,0.1708,0.0574,0.0791,0.0974,0.1379,0.173,0.191,0.1945,0.2215,0.18002817387508235,0.42178363,0.33264816,-0.42178363,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,0.26,0.1708,0.0612,0.0809,0.1042,0.1379,0.173,0.191,0.2011,0.2215,0.1771740092589308,0.42624116,0.31739277,-0.42624116,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,0.2624,0.1715,0.0582,0.0775,0.0941,0.1354,0.1917,0.2154,0.2261,0.2462,0.2436863123071732,0.4894598,0.41224235,-0.4894598,10201,"{""type"":""MultiPoint"",""coordinates"":[]}"
